Data version,From,To,,,,,,,,,,
real data,01.07.2017 13:00:00,31.07.2019 13:59:59,,,,,,,,,,
Date,PSE Actual [MW],PSE Planned [MW],SEPS Actual [MW],SEPS Planned [MW],APG Actual [MW],APG Planned [MW],TenneT Actual [MW],TenneT Planned [MW],50HzT Actual [MW],50HzT Planned [MW],CEPS Actual [MW],CEPS Planned [MW]
06.01.2018 17:00,"805,5006104",385,"-524,5444946","-183,0999756","-1123,424316",101,"-1012,60437",-1672,"112,6401596",-359,"-1742,432373","-1728,099976"
06.01.2018 18:00,"747,6989136",200,"-235,0016327","-248,2999878","-875,2003174",22,"-1342,382446",-1556,"-114,5928268",-249,"-1819,478271","-1831,300049"
06.01.2018 19:00,"746,9914551",200,"-513,1796265","-138,7000122","-1155,058228",29,"-1154,444458",-1848,"160,0320587",-185,"-1915,658813","-1942,699951"
06.01.2018 20:00,"534,4573364",79,"-554,4040527","4,900024414","-1130,718628",194,"-974,1820679",-1757,"291,2238464",-340,"-1833,623535","-1819,099976"
06.01.2018 21:00,"363,8209839",-85,"-442,646759","-171,7999878","-1005,701599",182,"-921,5027466",-1370,"281,4686584",-258,"-1724,561523","-1702,800049"
06.01.2018 22:00,"483,1773376",-50,"-493,3514099","-304,2000122","-1320,422241",-53,"-1028,177246",-1313,"376,9151001",-253,"-1981,858521","-1973,199951"
06.01.2018 23:00,"370,8220825",-61,"-383,7077026","-163,9000244","-1265,812622",-275,"-998,8383789",-1113,"352,5353699",-301,"-1925,001221","-1913,900024"
07.01.2018 00:00,"410,6579895",-104,"-566,6593628","-583,9000244","-1374,833496",-271,"-668,4102173",-441,"530,6672363",-236,"-1668,577759","-1635,900024"
07.01.2018 01:00,"543,8480225",0,"-561,4817505","-516,0999756","-1322,741943",-56,"-536,1130371",-380,"563,8134155",-288,"-1312,675415","-1240,099976"
07.01.2018 02:00,"626,8062134",0,"-331,7590027","-82,5","-1069,585205",-8,"-297,855835",-93,"647,1677246",-152,"-425,2261047","-335,5"
07.01.2018 03:00,"546,2805176",0,"-201,9062958","212,9000244","-965,2052612",-141,"-294,6650391",-334,"402,5257263",-130,"-512,9702759","-392,1000977"
07.01.2018 04:00,"505,8118591",0,"-177,7333832","6,300048828","-835,0014038",-73,"-189,559021",1,"369,0051575",-60,"-327,4767761","-125,6999512"
07.01.2018 05:00,"591,3851929",0,"-370,0446167","-271,2000122","-971,4904785",65,"-31,91421318",125,"555,4881592",4,"-226,5759583","-77,19995117"
07.01.2018 06:00,"688,7008057",0,"-420,1741333",-43,"-983,6466064",12,"57,72741318",-10,"627,3201904",53,"-30,07230949",12
07.01.2018 07:00,"652,7162476",0,"-520,5148315","-238,0999756","-1148,262695",91,"-22,46573067",-141,"611,6120605",-54,"-426,914978","-342,0999756"
07.01.2018 08:00,"470,898468",-117,"-862,5187988",-895,"-1371,762817",36,"-157,4531708",-378,"496,0387268",-40,"-1424,797607",-1394
07.01.2018 09:00,"473,4918213",-281,"-1029,150635","-1104,5","-1384,323608",348,"133,6354828",13,"835,6199951",104,"-970,7269287","-920,5"
07.01.2018 10:00,"346,57724",-439,"-1041,225952","-1162,400024","-1323,196411",609,"239,4013824",70,"959,6170044",104,"-818,8267212","-818,4000244"
07.01.2018 11:00,"354,0016785",-439,"-1151,793579","-1245,699951","-1420,876953",607,"154,2603455",-194,"895,1261597",104,"-1169,282471","-1167,699951"
07.01.2018 12:00,"411,3521423",-429,"-1143,823486","-1091,400024","-1527,487915",477,"-58,33146667",-594,"793,2510376",104,"-1525,039673","-1533,399902"
07.01.2018 13:00,"447,2753601",-436,"-911,8911133","-845,2000122","-1279,716553",489,"34,91328049",-151,"803,6115112",91,"-905,8074951","-852,1999512"
07.01.2018 14:00,"415,2800293",-423,"-761,9660034","-570,7000122","-1106,969604",337,"43,77355576",-83,"681,9821167",78,"-727,8998413","-661,6999512"
07.01.2018 15:00,"440,5276489",-443,"-800,1990967","-588,9000244","-1071,546753",434,"92,48591614",-110,"707,4519043",118,"-631,2803955","-589,9000244"
07.01.2018 16:00,"393,3444519",-444,"-1070,186157",-1038,"-1102,589111",639,"232,2046967",128,"941,3274536",144,"-605,8986816",-571
07.01.2018 17:00,"386,2408752",-434,"-1259,134155","-993,5","-1471,343018",460,"-5,655763149",-350,"1075,567871",118,"-1274,324219","-1199,5"
07.01.2018 18:00,"351,670105",-433,"-1279,355103","-976,3000488","-1585,227173",622,"-120,0960312",-707,"1175,161987",118,"-1457,846191","-1376,300049"
07.01.2018 19:00,"351,4403992",-430,"-1267,820557","-1016,099976","-1594,259644",511,"-238,676239",-732,"1155,46814",118,"-1593,8479","-1549,100098"
07.01.2018 20:00,"375,3365479",-440,"-1235,850708","-1133,099976","-1471,026001",667,"-177,8974304",-610,"1102,373169",138,"-1407,064331","-1378,100098"
07.01.2018 21:00,"387,4093323",-428,"-1058,565186","-938,4000244","-1430,714844",254,"-292,4989014",-431,"886,2435913",103,"-1508,126099","-1440,400024"
07.01.2018 22:00,"388,3233643",-428,"-935,7164917","-910,5","-1548,05481",23,"-432,6611633",-400,"864,7930908",53,"-1663,315918","-1662,5"
07.01.2018 23:00,"344,9486084",-385,"-720,7971802","-810,2999878","-1490,444824",65,"-616,5733643",-744,"663,9187622",95,"-1818,947998","-1779,300049"
08.01.2018 00:00,"702,9731445",0,"-559,2346191","-365,3999939","-1231,162476",-130,"-322,1746826",-195,"688,6387329",-40,"-720,9598389","-730,4000244"
